codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-01,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-02,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-03,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-04,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-05,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-06,4.8,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-07,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-08,1.6,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-09,63.2,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-10,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-11,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-12,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-13,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-14,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-15,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-16,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-17,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-18,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-19,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-20,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-21,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-22,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-23,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-24,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-25,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-26,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-27,14.4,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-28,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-29,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-30,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-01-31,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-02-01,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-02-02,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-02-03,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-02-04,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-02-26,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-02-27,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-02-28,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-01,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-02,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-03,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-04,32.8,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-05,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-07,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-08,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-09,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-10,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-11,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-12,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-13,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-14,18.7,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-15,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-16,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-17,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-18,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-19,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-20,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-21,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-22,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-23,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-24,0.0,mm
0026125710,AEROPUERTO MATECANA,RISARALDA,PEREIRA,2025-03-25,0.0,mm
