codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-01,78.83084774703556,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-01,86.5,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-01-01,1.5,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-01,75.09795188481675,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-02,77.74616711743772,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-02,84.04166666666667,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-01-02,1.4583333333333333,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-02,81.41413449781659,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-03,83.4997598540146,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-03,87.875,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-01-03,2.0,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-03,79.12447389473685,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-04,78.09303277153559,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-04,82.375,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-04,79.97910898954704,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-06,86.75588451923076,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-06,94.20833333333333,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-06,79.42975186440678,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-07,86.98291320512821,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-07,89.91666666666667,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-07,85.65679011173184,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-08,86.66680606666667,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-08,84.91666666666667,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-08,70.81859659574468,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-10,81.6873522818792,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-10,85.375,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-10,83.76254530864196,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-11,79.5513341825095,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-11,83.45833333333333,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-11,83.0876672983871,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-12,72.17277445993032,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-12,74.125,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-12,73.47365098712446,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-13,75.83399597864768,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-13,80.33333333333333,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-13,82.90457659722222,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-14,67.30052666666667,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-14,70.16666666666666,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-14,75.95263753472223,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-15,75.97820982578396,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-15,76.41666666666667,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-15,78.96396950757575,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-16,72.23229242957747,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-16,71.16666666666666,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-16,70.99046504424778,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-17,73.6330504513889,%
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-17,75.41666666666667,%
