z_m,z_km,temperature_K,temperature_C,pressure_Pa,pressure_hPa,density_kg_m3
16000.0,16.0,216.64999999999998,-56.5,10287.207305797854,102.87207305797854,0.16541742162816708
16100.0,16.1,216.64999999999998,-56.5,10126.260550613633,101.26260550613634,0.16282941144517127
16200.0,16.2,216.64999999999998,-56.5,9967.831860559658,99.67831860559657,0.1602818915360618
16300.0,16.3,216.64999999999998,-56.5,9811.881839675485,98.11881839675485,0.1577742284171335
16400.0,16.4,216.64999999999998,-56.5,9658.371708363487,96.58371708363488,0.15530579851574325
16500.0,16.5,216.64999999999998,-56.5,9507.263293745647,95.07263293745648,0.1528759880152476
16600.0,16.6,216.64999999999998,-56.5,9358.519020171221,93.58519020171221,0.1504841927023672
16700.0,16.7,216.64999999999998,-56.5,9212.101899872941,92.12101899872941,0.14812981781693912
16800.0,16.8,216.64999999999998,-56.5,9067.975523769357,90.67975523769357,0.14581227790401935
16900.0,16.9,216.64999999999998,-56.5,8926.104052411134,89.26104052411134,0.14353099666830002
17000.0,17.0,216.64999999999998,-56.5,8786.452207068945,87.86452207068946,0.14128540683080343
17100.0,17.1,216.64999999999998,-56.5,8648.985260960844,86.48985260960845,0.139074949987819
17200.0,17.2,216.64999999999998,-56.5,8513.669030616846,85.13669030616846,0.13689907647204644
17300.0,17.3,216.64999999999998,-56.5,8380.469867378644,83.80469867378645,0.13475724521591198
17400.0,17.4,216.64999999999998,-56.5,8249.354649032306,82.49354649032306,0.13264892361702268
17500.0,17.5,216.64999999999998,-56.5,8120.290771571867,81.20290771571867,0.13057358740572586
17600.0,17.6,216.64999999999998,-56.5,7993.246141091807,79.93246141091807,0.1285307205147407
17700.0,17.7,216.64999999999998,-56.5,7868.189165806351,78.68189165806352,0.12651981495082948
17800.0,17.8,216.64999999999998,-56.5,7745.088748193647,77.45088748193648,0.12454037066847622
17900.0,17.9,216.64999999999998,-56.5,7623.914277262839,76.2391427726284,0.12259189544554233
18000.0,18.0,216.64999999999998,-56.5,7504.635620942134,75.04635620942133,0.12067390476086709
18100.0,18.1,216.64999999999998,-56.5,7387.22311858595,73.8722311858595,0.11878592167378332
18200.0,18.2,216.64999999999998,-56.5,7271.647573599296,72.71647573599296,0.11692747670551798
18300.0,18.3,216.64999999999998,-56.5,7157.880246177555,71.57880246177555,0.11509810772244854
18400.0,18.4,216.64999999999998,-56.5,7045.892846159843,70.45892846159843,0.11329735982118562
18500.0,18.5,216.64999999999998,-56.5,6935.657525994182,69.35657525994182,0.1115247852154535
18600.0,18.6,216.64999999999998,-56.5,6827.146873812744,68.27146873812744,0.10977994312474071
18700.0,18.7,216.64999999999998,-56.5,6720.333906615419,67.2033390661542,0.10806239966469229
18800.0,18.8,216.64999999999998,-56.5,6615.192063560049,66.15192063560049,0.10637172773921738
18900.0,18.9,216.64999999999998,-56.5,6511.695199357621,65.11695199357621,0.10470750693428452
19000.0,19.0,216.64999999999998,-56.5,6409.8175777707975,64.09817577770798,0.10306932341337845
19100.0,19.1,216.64999999999998,-56.5,6309.533865214177,63.09533865214177,0.10145676981459299
19200.0,19.2,216.64999999999998,-56.5,6210.819124454665,62.10819124454665,0.09986944514933342
19300.0,19.3,216.64999999999998,-56.5,6113.648808410417,61.136488084104165,0.09830695470260406
19400.0,19.4,216.64999999999998,-56.5,6017.998754046782,60.17998754046782,0.09676890993485557
19500.0,19.5,216.64999999999998,-56.5,5923.845176367773,59.23845176367773,0.09525492838536825
19600.0,19.6,216.64999999999998,-56.5,5831.164662501513,58.31164662501513,0.09376463357714661
19700.0,19.7,216.64999999999998,-56.5,5739.934165878238,57.399341658782376,0.09229765492330204
19800.0,19.8,216.64999999999998,-56.5,5650.131000499382,56.50131000499382,0.09085362763490026
19900.0,19.9,216.64999999999998,-56.5,5561.73283529631,55.617328352963106,0.0894321926302502
20000.0,20.0,216.64999999999998,-56.5,5474.717688577339,54.747176885773385,0.08803299644561255
20100.0,20.1,216.74999999999997,-56.400000000000006,5389.083528889133,53.89083528889133,0.0866160267123147
20200.0,20.2,216.84999999999997,-56.30000000000001,5304.827413001891,53.04827413001891,0.08522250223578816
20300.0,20.3,216.95,-56.19999999999999,5221.926544929343,52.21926544929343,0.08385202454511653
20400.0,20.4,217.04999999999998,-56.099999999999994,5140.358516032959,51.40358516032959,0.08250420212076319
20500.0,20.5,217.14999999999998,-56.0,5060.101298266145,50.60101298266145,0.08117865027018266
20600.0,20.6,217.24999999999997,-55.900000000000006,4981.13323753931,49.81133237539311,0.07987499100571382
20700.0,20.7,217.34999999999997,-55.80000000000001,4903.433047203585,49.034330472035855,0.07859285292471202
20800.0,20.8,217.45,-55.69999999999999,4826.9798016509585,48.26979801650958,0.07733187109187682
20900.0,20.9,217.54999999999998,-55.599999999999994,4751.752930028944,47.517529300289446,0.07609168692373865
21000.0,21.0,217.64999999999998,-55.5,4677.732210067121,46.777322100671206,0.07487194807525416
21100.0,21.1,217.74999999999997,-55.400000000000006,4604.89776201422,46.048977620142196,0.07367230832848291
21200.0,21.2,217.84999999999997,-55.30000000000001,4533.230042683248,45.33230042683248,0.07249242748329832
21300.0,21.3,217.95,-55.19999999999999,4462.709839602624,44.62709839602624,0.07133197125009375
21400.0,21.4,218.04999999999998,-55.099999999999994,4393.318265272083,43.93318265272083,0.07019061114445799
21500.0,21.5,218.14999999999998,-55.0,4325.036751520248,43.25036751520248,0.06906802438376372
21600.0,21.6,218.24999999999997,-54.900000000000006,4257.847043963187,42.57847043963187,0.06796389378565246
21700.0,21.7,218.34999999999997,-54.80000000000001,4191.731196561409,41.91731196561409,0.06687790766836864
21800.0,21.8,218.45,-54.69999999999999,4126.671566273745,41.266715662737454,0.065809759752913
21900.0,21.9,218.54999999999998,-54.599999999999994,4062.6508078062957,40.626508078062955,0.06475914906697958
22000.0,22.0,218.64999999999998,-54.5,3999.651868454733,39.99651868454733,0.06372577985064377
22100.0,22.1,218.74999999999997,-54.400000000000006,3937.6579830382393,39.37657983038239,0.06270936146376872
22200.0,22.2,218.84999999999997,-54.30000000000001,3876.6526689234215,38.76652668923421,0.0617096082950974
22300.0,22.3,218.95,-54.19999999999999,3816.6197211365356,38.16619721136536,0.06072623967299927
22400.0,22.4,219.04999999999998,-54.099999999999994,3757.5432075625795,37.5754320756258,0.05975897977784276
22500.0,22.5,219.14999999999998,-54.0,3699.407464229252,36.994074642292524,0.05880755755595674
22600.0,22.6,219.24999999999997,-53.900000000000006,3642.1970906748297,36.4219709067483,0.05787170663516092
22700.0,22.7,219.34999999999997,-53.80000000000001,3585.8969453978452,35.85896945397845,0.05695116524182639
22800.0,22.8,219.45,-53.69999999999999,3530.4921413876364,35.304921413876365,0.056045676119446795
22900.0,22.9,219.54999999999998,-53.599999999999994,3475.968041733884,34.75968041733884,0.05515498644868532
23000.0,23.0,219.64999999999998,-53.5,3422.310255313712,34.22310255313712,0.05427884776887035
23100.0,23.1,219.74999999999997,-53.400000000000006,3369.5046325553108,33.69504632555311,0.05341701590091844
23200.0,23.2,219.84999999999997,-53.30000000000001,3317.537261276331,33.17537261276331,0.052569250871652665
23300.0,23.3,219.95,-53.19999999999999,3266.394462595845,32.66394462595845,0.05173531683949239
23400.0,23.4,220.04999999999998,-53.099999999999994,3216.062786918523,32.160627869185234,0.05091498202148913
23500.0,23.5,220.14999999999998,-53.0,3166.529009989708,31.665290099897078,0.05010801862168303
23600.0,23.6,220.24999999999997,-52.900000000000006,3117.780129020112,31.177801290201117,0.04931420276075586
23700.0,23.7,220.34999999999997,-52.80000000000001,3069.803358878881,30.698033588788814,0.04853331440695635
23800.0,23.8,220.45,-52.69999999999999,3022.5861283537542,30.225861283537544,0.047765137308273836
23900.0,23.9,220.54999999999998,-52.599999999999994,2976.116076477269,29.76116076477269,0.047009458925839735
24000.0,24.0,220.64999999999998,-52.5,2930.381048917357,29.30381048917357,0.04626607036852657
24100.0,24.1,220.74999999999997,-52.400000000000006,2885.3690944319364,28.853690944319364,0.045534766328734926
24200.0,24.2,220.84999999999997,-52.30000000000001,2841.068461385573,28.41068461385573,0.044815345019333715
24300.0,24.3,220.95,-52.19999999999999,2797.4675943275365,27.974675943275365,0.04410760811173988
24400.0,24.4,221.04999999999998,-52.099999999999994,2754.5551306301104,27.545551306301103,0.04341136067511566
24500.0,24.5,221.14999999999998,-52.0,2712.3198971857823,27.123198971857825,0.04272641111665833
24600.0,24.6,221.24999999999997,-51.900000000000006,2670.750907162671,26.70750907162671,0.04205257112296893
24700.0,24.7,221.34999999999997,-51.80000000000001,2629.8373568168254,26.298373568168255,0.041389655602474915
24800.0,24.8,221.45,-51.69999999999999,2589.5686223605003,25.895686223605004,0.040737482628889446
24900.0,24.9,221.54999999999998,-51.599999999999994,2549.9342568853785,25.499342568853784,0.040095873385687764
25000.0,25.0,221.64999999999998,-51.5,2510.923987339753,25.109239873397527,0.03946465211158199
25100.0,25.1,221.74999999999997,-51.400000000000006,2472.527711558697,24.72527711558697,0.03884364604697589
25200.0,25.2,221.84999999999997,-51.30000000000001,2434.73549534627,24.3473549534627,0.038232685381381575
25300.0,25.3,221.95,-51.19999999999999,2397.5375696088295,23.975375696088296,0.03763160320178051
25400.0,25.4,222.04999999999998,-51.099999999999994,2360.9243275385234,23.609243275385232,0.037040235441911325
25500.0,25.5,222.14999999999998,-51.0,2324.886321846069,23.24886321846069,0.03645842083246751
25600.0,25.6,222.24999999999997,-50.900000000000006,2289.414262041931,22.894142620419313,0.03588600085218817
25700.0,25.7,222.34999999999997,-50.80000000000001,2254.4990117650323,22.544990117650322,0.03532281967982553
25800.0,25.8,222.45,-50.69999999999999,2220.1315861581284,22.201315861581282,0.034768724146972754
25900.0,25.9,222.54999999999998,-50.599999999999994,2186.303149289109,21.863031492891093,0.0342235636917379
26000.0,26.0,222.64999999999998,-50.5,2153.0050116171606,21.530050116171605,0.03368719031324454
26100.0,26.1,222.74999999999997,-50.400000000000006,2120.228627503304,21.20228627503304,0.03315945852694909
26200.0,26.2,222.84999999999997,-50.30000000000001,2087.9655927642857,20.879655927642858,0.03264022532075605
26300.0,26.3,222.95,-50.19999999999999,2056.2076422691307,20.562076422691305,0.032129350111918004
26400.0,26.4,223.04999999999998,-50.099999999999994,2024.9466475775812,20.24946647577581,0.03162669470470578
26500.0,26.5,223.14999999999998,-50.0,1994.174614619682,19.94174614619682,0.031132123248834718
26600.0,26.6,223.24999999999997,-49.900000000000006,1963.8836814157614,19.638836814157614,0.030645502198633108
26700.0,26.7,223.34999999999997,-49.80000000000001,1934.066115836105,19.340661158361048,0.030166700272939335
26800.0,26.8,223.45,-49.69999999999999,1904.7143133995974,19.047143133995974,0.029695588415714336
26900.0,26.9,223.54999999999998,-49.599999999999994,1875.8207951106504,18.758207951106503,0.029232039757356353
27000.0,27.0,223.64999999999998,-49.5,1847.3782053337254,18.473782053337253,0.028775929576705047
27100.0,27.1,223.74999999999997,-49.400000000000006,1819.379309704787,18.19379309704787,0.028327135263722564
27200.0,27.2,223.84999999999997,-49.30000000000001,1791.8169930790236,17.918169930790235,0.02788553628283901
27300.0,27.3,223.95,-49.19999999999999,1764.6842575141836,17.646842575141836,0.027451014136950138
27400.0,27.4,224.04999999999998,-49.099999999999994,1737.9742202889672,17.379742202889673,0.027023452332056563
27500.0,27.5,224.14999999999998,-49.0,1711.6801119556526,17.116801119556527,0.02660273634252968
27600.0,27.6,224.24999999999997,-48.900000000000006,1685.7952744266158,16.857952744266157,0.026188753576997018
27700.0,27.7,224.34999999999997,-48.80000000000001,1660.313159093951,16.603131590939512,0.025781393344832895
27800.0,27.8,224.45,-48.69999999999999,1635.2273249816026,16.352273249816026,0.025380546823243172
27900.0,27.9,224.54999999999998,-48.599999999999994,1610.5314369296661,16.10531436929666,0.024986107024937115
28000.0,28.0,224.64999999999998,-48.5,1586.219263809875,15.86219263809875,0.024597968766369164
28100.0,28.1,224.74999999999997,-48.400000000000006,1562.2846767721292,15.622846767721292,0.024216028636546625
28200.0,28.2,224.84999999999997,-48.30000000000001,1538.721647521271,15.38721647521271,0.02384018496638931
28300.0,28.3,224.95,-48.19999999999999,1515.5242466236564,15.155242466236563,0.023470337798632238
28400.0,28.4,225.04999999999998,-48.099999999999994,1492.6866418429743,14.926866418429743,0.023106388858261412
28500.0,28.5,225.14999999999998,-48.0,1470.2030965048066,14.702030965048065,0.022748241523473028
28600.0,28.6,225.24999999999997,-47.900000000000006,1448.06796788941,14.4806796788941,0.022395800797146526
28700.0,28.7,225.34999999999997,-47.80000000000001,1426.2757056522291,14.262757056522291,0.02204897327882234
28800.0,28.8,225.45,-47.69999999999999,1404.8208502716316,14.048208502716315,0.021707667137174782
28900.0,28.9,225.54999999999998,-47.599999999999994,1383.6980315234548,13.836980315234548,0.02137179208297239
29000.0,29.0,225.64999999999998,-47.5,1362.9019669817392,13.629019669817392,0.021041259342514305
29100.0,29.1,225.74999999999997,-47.400000000000006,1342.4274605453334,13.424274605453334,0.02071598163153665
29200.0,29.2,225.84999999999997,-47.30000000000001,1322.2694009899121,13.222694009899122,0.020395873129580105
29300.0,29.3,225.95,-47.19999999999999,1302.4227605448075,13.024227605448075,0.020080849454808182
29400.0,29.4,226.04999999999998,-47.099999999999994,1282.8825934944166,12.828825934944167,0.01977082763927107
29500.0,29.5,226.14999999999998,-47.0,1263.6440348035446,12.636440348035446,0.01946572610460383
29600.0,29.6,226.24999999999997,-46.900000000000006,1244.7022987664675,12.447022987664674,0.01916546463815425
29700.0,29.7,226.34999999999997,-46.80000000000001,1226.0526776791469,12.260526776791469,0.01886996436953032
29800.0,29.8,226.45,-46.69999999999999,1207.6905405342561,12.076905405342561,0.018579147747560774
29900.0,29.9,226.54999999999998,-46.599999999999994,1189.6113317385953,11.896113317385952,0.018292938517660937
30000.0,30.0,226.64999999999998,-46.5,1171.8105698525096,11.718105698525097,0.018011261699596673
30100.0,30.1,226.74999999999997,-46.400000000000006,1154.283846350923,11.54283846350923,0.017734043565639263
30200.0,30.2,226.84999999999997,-46.30000000000001,1137.0268244056026,11.370268244056026,0.017461211619104137
30300.0,30.3,226.95,-46.19999999999999,1120.0352376882786,11.200352376882785,0.017192694573266432
30400.0,30.4,227.04999999999998,-46.099999999999994,1103.3048891943056,11.033048891943055,0.016928422330647473
30500.0,30.5,227.14999999999998,-46.0,1086.8316500863377,10.868316500863378,0.016668325962662885
30600.0,30.6,227.24999999999997,-45.900000000000006,1070.6114585579492,10.706114585579492,0.01641233768963023
30700.0,30.7,227.34999999999997,-45.80000000000001,1054.6403187165643,10.546403187165643,0.016160390861125275
30800.0,30.8,227.45,-45.69999999999999,1038.9142994855265,10.389142994855264,0.015912419936683204
30900.0,30.9,227.54999999999998,-45.599999999999994,1023.4295335249531,10.23429533524953,0.01566836046683834
31000.0,31.0,227.64999999999998,-45.5,1008.1822161709475,10.081822161709475,0.015428149074494775
31100.0,31.1,227.74999999999997,-45.400000000000006,993.1686043929942,9.931686043929941,0.015191723436624144
31200.0,31.2,227.84999999999997,-45.30000000000001,978.3850157691076,9.783850157691075,0.014959022266283125
31300.0,31.3,227.95,-45.19999999999999,963.8278274784681,9.63827827478468,0.014729985294945465
31400.0,31.4,228.04999999999998,-45.099999999999994,949.4934753112333,9.494934753112332,0.014504553255142893
31500.0,31.5,228.14999999999998,-45.0,935.3784526952223,9.353784526952223,0.014282667863409298
31600.0,31.6,228.24999999999997,-44.900000000000006,921.4793097391812,9.214793097391812,0.014064271803522845
31700.0,31.7,228.34999999999997,-44.80000000000001,907.7926522923368,9.077926522923368,0.013849308710040595
31800.0,31.8,228.45,-44.69999999999999,894.3151410199574,8.943151410199574,0.013637723152120486
31900.0,31.9,228.54999999999998,-44.599999999999994,881.04349049464,8.8104349049464,0.013429460617625465
32000.0,32.0,228.64999999999998,-44.5,867.9744683030478,8.679744683030478,0.013224467497504786
32100.0,32.1,228.92999999999998,-44.22,855.1099176276105,8.551099176276104,0.013012528208012058
32200.0,32.2,229.20999999999998,-43.94,842.4514134014375,8.424514134014375,0.012804238378960116
32300.0,32.3,229.48999999999998,-43.66,829.9954097780667,8.299954097780667,0.012599530825458755
32400.0,32.4,229.76999999999998,-43.379999999999995,817.7384261490741,8.177384261490742,0.012398339679228832
32500.0,32.5,230.04999999999998,-43.099999999999994,805.677045866378,8.05677045866378,0.012200600361241314
32600.0,32.6,230.32999999999998,-42.81999999999999,793.8079149910889,7.938079149910888,0.012006249554957417
32700.0,32.7,230.60999999999999,-42.53999999999999,782.1277410683027,7.821277410683027,0.011815225180155629
32800.0,32.8,230.89,-42.25999999999999,770.6332919272992,7.706332919272992,0.011627466367332431
32900.0,32.9,231.17,-41.97999999999999,759.3213945065468,7.593213945065468,0.011442913432662953
33000.0,33.0,231.45,-41.69999999999999,748.188933703007,7.48188933703007,0.011261507853509082
33100.0,33.1,231.73,-41.41999999999999,737.2328512451819,7.372328512451819,0.011083192244462105
33200.0,33.2,232.01,-41.139999999999986,726.4501445894167,7.264501445894167,0.010907910333907995
33300.0,33.3,232.28999999999996,-40.860000000000014,715.8378658389175,7.158378658389175,0.01073560694110285
33400.0,33.4,232.56999999999996,-40.58000000000001,705.3931206850033,7.053931206850033,0.010566227953746994
33500.0,33.5,232.84999999999997,-40.30000000000001,695.1130673701299,6.951130673701299,0.010399720306046599
33600.0,33.6,233.12999999999997,-40.02000000000001,684.9949156721652,6.849949156721652,0.010236031957250985
33700.0,33.7,233.40999999999997,-39.74000000000001,675.0359259095127,6.750359259095127,0.010075111870655535
33800.0,33.8,233.68999999999997,-39.46000000000001,665.2334079665809,6.652334079665809,0.009916909993058899
33900.0,33.9,233.96999999999997,-39.18000000000001,655.5847203391825,6.555847203391824,0.009761377234664421
34000.0,34.0,234.24999999999997,-38.900000000000006,646.0872691994451,6.460872691994451,0.009608465449415904
34100.0,34.1,234.52999999999997,-38.620000000000005,636.738507479779,6.36738507479779,0.00945812741575728
34200.0,34.2,234.80999999999997,-38.34,627.5359339755195,6.2753593397551946,0.009310316817807028
34300.0,34.3,235.08999999999997,-38.06,618.477092465823,6.18477092465823,0.009164988226937619
34400.0,34.4,235.36999999999998,-37.78,609.559570852447,6.09559570852447,0.009022097083751106
34500.0,34.5,235.64999999999998,-37.5,600.7810003160004,6.007810003160004,0.008881599680441535
34600.0,34.6,235.92999999999998,-37.22,592.1390544893133,5.921390544893132,0.008743453143535687
34700.0,34.7,236.20999999999998,-36.94,583.6314486475417,5.836314486475417,0.00860761541700343
34800.0,34.8,236.48999999999998,-36.66,575.2559389146721,5.752559389146722,0.008474045245729598
34900.0,34.9,236.76999999999998,-36.379999999999995,567.0103214860477,5.670103214860477,0.008342702159338895
35000.0,35.0,237.04999999999998,-36.099999999999994,558.8924318665858,5.588924318665858,0.008213546456366056
35100.0,35.1,237.32999999999998,-35.81999999999999,550.9001441243686,5.509001441243686,0.008086539188763689
35200.0,35.2,237.60999999999999,-35.53999999999999,543.0313701592469,5.4303137015924685,0.007961642146739776
35300.0,35.3,237.89,-35.25999999999999,535.2840589861647,5.352840589861647,0.00783881784391785
35400.0,35.4,238.17,-34.97999999999999,527.6561960328729,5.2765619603287295,0.007718029502812293
35500.0,35.5,238.45,-34.69999999999999,520.1458024517482,5.201458024517482,0.007599241040612047
35600.0,35.6,238.73,-34.41999999999999,512.7509344453941,5.127509344453942,0.0074824170552655
35700.0,35.7,239.01,-34.139999999999986,505.4696826057417,5.054696826057417,0.007367522811859935
35800.0,35.8,239.28999999999996,-33.860000000000014,498.30017126637995,4.9830017126638,0.007254524229289212
35900.0,35.9,239.56999999999996,-33.58000000000001,491.2405578678023,4.9124055786780225,0.007143387867202766
36000.0,36.0,239.84999999999997,-33.30000000000001,484.2890323353351,4.842890323353351,0.007034080913230224
36100.0,36.1,240.12999999999997,-33.02000000000001,477.4438164694489,4.774438164694489,0.006926571170475033
36200.0,36.2,240.40999999999997,-32.74000000000001,470.7031633482111,4.707031633482111,0.006820827045271433
36300.0,36.3,240.68999999999997,-32.46000000000001,464.0653567416123,4.6406535674161224,0.0067168175351987455
36400.0,36.4,240.96999999999997,-32.18000000000001,457.5287105375331,4.575287105375331,0.006614512217347489
36500.0,36.5,241.24999999999997,-31.900000000000006,451.09156817908803,4.51091568179088,0.006513881236831525
36600.0,36.6,241.52999999999997,-31.620000000000005,444.7523021131147,4.447523021131147,0.006414895295540842
36700.0,36.7,241.80999999999997,-31.340000000000003,438.50931324958896,4.385093132495889,0.006317525641129895
36800.0,36.8,242.08999999999997,-31.060000000000002,432.3610304317131,4.323610304317131,0.006221744056235954
36900.0,36.9,242.36999999999998,-30.78,426.3059099164737,4.263059099164737,0.006127522847922657
37000.0,37.0,242.64999999999998,-30.5,420.34243486543653,4.203424348654365,0.006034834837343652
37100.0,37.1,242.92999999999998,-30.22,414.46911484558314,4.1446911484558315,0.005943653349621685
37200.0,37.2,243.20999999999998,-29.939999999999998,408.6844853399591,4.086844853399591,0.0058539522039381675
37300.0,37.3,243.48999999999998,-29.659999999999997,402.98710726794,4.0298710726794,0.005765705703828728
37400.0,37.4,243.76999999999998,-29.379999999999995,397.3755665149243,3.973755665149243,0.005678888627680343
37500.0,37.5,244.04999999999998,-29.099999999999994,391.84847347123775,3.9184847347123775,0.0055934762194253945
37600.0,37.6,244.32999999999998,-28.819999999999993,386.40446258007574,3.8640446258007572,0.005509444179428572
37700.0,37.7,244.60999999999999,-28.539999999999992,381.0421918942832,3.810421918942832,0.005426768655562233
37800.0,37.8,244.89,-28.25999999999999,375.7603426418059,3.757603426418059,0.005345426234466331
37900.0,37.9,245.17,-27.97999999999999,370.5576187996144,3.7055761879961437,0.005265393932988641
38000.0,38.0,245.45,-27.69999999999999,365.4327466759406,3.654327466759406,0.005186649189801549
38100.0,38.1,245.72999999999996,-27.420000000000016,360.3844745006467,3.6038447450064672,0.005109169857191441
38200.0,38.2,246.01,-27.139999999999986,355.41157202356584,3.5541157202356586,0.005032934193017063
38300.0,38.3,246.28999999999996,-26.860000000000014,350.5128301206531,3.5051283012065313,0.004957920852833201
38400.0,38.4,246.56999999999996,-26.580000000000013,345.68706040776345,3.4568706040776345,0.00488410888217578
38500.0,38.5,246.84999999999997,-26.30000000000001,340.93309486193925,3.4093309486193926,0.004811477709005467
38600.0,38.6,247.12999999999997,-26.02000000000001,336.24978545001375,3.3624978545001376,0.004740007136305752
38700.0,38.7,247.40999999999997,-25.74000000000001,331.636003764413,3.3163600376441296,0.004669677334832664
38800.0,38.8,247.68999999999997,-25.460000000000008,327.09064066598535,3.2709064066598534,0.004600468836012501
38900.0,38.9,247.96999999999997,-25.180000000000007,322.6126059337262,3.2261260593372616,0.00453236252498455
39000.0,39.0,248.24999999999997,-24.900000000000006,318.20082792126163,3.1820082792126163,0.004465339633785731
39100.0,39.1,248.52999999999997,-24.620000000000005,313.8542532199401,3.138542532199401,0.004399381734673948
39200.0,39.2,248.80999999999997,-24.340000000000003,309.57184632840915,3.0957184632840917,0.004334470733587318
39300.0,39.3,249.08999999999997,-24.060000000000002,305.35258932853674,3.0535258932853675,0.004270588863736242
39400.0,39.4,249.36999999999998,-23.78,301.19548156755985,3.0119548156755984,0.004207718679325653
39500.0,39.5,249.64999999999998,-23.5,297.0995393463199,2.9709953934631987,0.004145843049404437
39600.0,39.6,249.92999999999998,-23.22,293.0637956134718,2.9306379561347184,0.004084945151839475
39700.0,39.7,250.20999999999998,-22.939999999999998,289.08729966553994,2.8908729966553994,0.004025008467411533
39800.0,39.8,250.48999999999998,-22.659999999999997,285.1691168527105,2.851691168527105,0.003966016774030553
39900.0,39.9,250.76999999999998,-22.379999999999995,281.30832829023444,2.8130832829023444,0.003907954141067625
40000.0,40.0,251.04999999999998,-22.099999999999994,277.50403057533185,2.7750403057533184,0.0038508049238012315
40100.0,40.1,251.32999999999998,-21.819999999999993,273.75533550949405,2.7375533550949402,0.003794553757975438
40200.0,40.2,251.60999999999999,-21.539999999999992,270.0613698260619,2.700613698260619,0.003739185554467472
40300.0,40.3,251.89,-21.25999999999999,266.4212749229837,2.664212749229837,0.0036846854940625
40400.0,40.4,252.17,-20.97999999999999,262.83420660064337,2.6283420660064336,0.0036310390223332593
40500.0,40.5,252.45,-20.69999999999999,259.29933480466434,2.5929933480466434,0.0035782318446224296
40600.0,40.6,252.72999999999996,-20.420000000000016,255.81584337358004,2.5581584337358003,0.0035262499211254463
40700.0,40.7,253.01,-20.139999999999986,252.3829297912771,2.523829297912771,0.00347507946207167
40800.0,40.8,253.28999999999996,-19.860000000000014,248.99980494412398,2.48999804944124,0.0034247069230019717
40900.0,40.9,253.56999999999996,-19.580000000000013,245.6656928826743,2.4566569288267432,0.003375119000140448
41000.0,41.0,253.84999999999997,-19.30000000000001,242.37983058787344,2.4237983058787345,0.003326302625858569
41100.0,41.1,254.12999999999997,-19.02000000000001,239.1414677416613,2.391414677416613,0.00327824496422958
41200.0,41.2,254.40999999999997,-18.74000000000001,235.9498665018956,2.3594986650189558,0.003230933406671418
41300.0,41.3,254.68999999999997,-18.460000000000008,232.80430128150147,2.3280430128150145,0.003184355567676178
41400.0,41.4,254.96999999999997,-18.180000000000007,229.70405853177297,2.29704058531773,0.0031384992806244463
41500.0,41.5,255.24999999999997,-17.900000000000006,226.64843652973374,2.2664843652973374,0.003093352593682587
41600.0,41.6,255.52999999999997,-17.620000000000005,223.63674516948058,2.2363674516948056,0.0030489037657812955
41700.0,41.7,255.80999999999997,-17.340000000000003,220.668305757437,2.20668305757437,0.003005141262673813
41800.0,41.8,256.09,-17.060000000000002,217.74245081142826,2.1774245081142825,0.0029620537530719894
41900.0,41.9,256.37,-16.779999999999973,214.85852386351084,2.1485852386351083,0.002919630104858677
42000.0,42.0,256.65,-16.5,212.0158792664794,2.1201587926647942,0.0028778593813748427
42100.0,42.1,256.92999999999995,-16.220000000000027,209.2138820039772,2.092138820039772,0.0028367308377798056
42200.0,42.2,257.21,-15.939999999999998,206.45190750414267,2.0645190750414266,0.0027962339174831567
42300.0,42.3,257.48999999999995,-15.660000000000025,203.72934145672087,2.0372934145672086,0.0027563582486468292
42400.0,42.4,257.77,-15.379999999999995,201.04557963356893,2.0104557963356893,0.0027170936407558324
42500.0,42.5,258.04999999999995,-15.100000000000023,198.40002771249362,1.9840002771249363,0.002678430081256303
42600.0,42.6,258.33,-14.819999999999993,195.79210110435076,1.9579210110435077,0.002640357732259403
42700.0,42.7,258.60999999999996,-14.54000000000002,193.22122478334998,1.9322122478334998,0.002602866927309811
42800.0,42.8,258.89,-14.259999999999991,190.68683312049265,1.9068683312049266,0.002565948168217343
42900.0,42.9,259.16999999999996,-13.980000000000018,188.18836972008907,1.8818836972008908,0.0025295921219505046
43000.0,43.0,259.45,-13.699999999999989,185.72528725929007,1.8572528725929007,0.002493789617590627
43100.0,43.1,259.72999999999996,-13.420000000000016,183.29704733058048,1.8329704733058048,0.002458531643345444
43200.0,43.2,260.01,-13.139999999999986,180.9031202871665,1.809031202871665,0.002423809343620726
43300.0,43.3,260.28999999999996,-12.860000000000014,178.54298509121506,1.7854298509121507,0.0023896140161489927
43400.0,43.4,260.57,-12.579999999999984,176.21612916487092,1.7621612916487093,0.0023559371091738716
43500.0,43.5,260.84999999999997,-12.300000000000011,173.922048244019,1.73922048244019,0.0023227702186892595
43600.0,43.6,261.13,-12.019999999999982,171.66024623471847,1.7166024623471847,0.00229010508573188
43700.0,43.7,261.40999999999997,-11.740000000000009,169.4302350722753,1.694302350722753,0.002257933593726417
43800.0,43.8,261.69,-11.45999999999998,167.23153458288235,1.6723153458288236,0.0022262477658818547
43900.0,43.9,261.96999999999997,-11.180000000000007,165.0636723477989,1.650636723477989,0.0021950397626383
44000.0,44.0,262.25,-10.899999999999977,162.92618357000046,1.6292618357000046,0.002164301879162965
