codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-01,85.31862227941176,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-01,90.27752510416667,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-02,80.0928590459364,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-02,80.45804381944444,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-03,80.9061261788618,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2023-01-03,0.0,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-03,84.52945885416668,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-04,74.09166084942085,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2023-01-04,0.2,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-04,82.31619913194444,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-05,73.25945052083333,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2023-01-05,0.05,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-05,78.95904190972223,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-06,81.48351056939502,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2023-01-06,0.1764705882352941,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-06,82.82089413194444,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-07,82.69600788043478,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2023-01-07,0.0769230769230769,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-07,86.84905368055556,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-08,84.58996110638297,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2023-01-08,0.1,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-08,86.33066034722222,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-09,81.35422955414013,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2023-01-09,0.125,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-09,88.5913817361111,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-10,84.84082198156682,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2023-01-10,0.0555555555555555,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-10,92.12118041666668,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-11,84.9045499579832,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2023-01-11,0.1666666666666666,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-11,90.8996592013889,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-12,84.0170312451362,%
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2023-01-12,0.0,%
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2023-01-12,89.03536253472222,%
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2023-01-13,75.96486573076923,%
