codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-18,23.12356518115942,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-19,23.013505902777776,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-19,23.2,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-19,24.120416493055554,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-20,23.135492847222224,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-20,23.625,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-20,24.58147045138889,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-21,22.720917847222225,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-21,23.05,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-21,23.869730208333333,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-22,20.521296701388888,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-22,21.133333333333333,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-22,21.76116395833333,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-23,22.052168854166663,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-23,22.29583333333333,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-23,23.376556041666664,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-24,23.027646388888886,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-24,23.3875,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-24,24.57090513888889,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-25,19.264676834532377,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-25,19.8125,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-25,20.181577872340423,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-26,19.930446631944445,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-26,20.3,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-01-26,15.408333333333331,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-26,20.919368680555557,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-27,21.564349097222223,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-27,21.875,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-01-27,17.054166666666667,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-27,22.947418159722226,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-28,21.070139502762434,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-28,21.758333333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-01-28,17.375,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-28,22.631995635359115,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-29,22.0186075,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-29,21.954166666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-01-29,16.825,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-29,23.329521597222225,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-30,21.910548923611113,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-30,22.370833333333334,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-01-30,17.53333333333333,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-30,23.452323819444445,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-01-31,22.458613194444442,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-01-31,22.808333333333334,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-01-31,17.7375,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-01-31,23.692526979166665,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-01,22.473775098039216,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-01,22.854166666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-01,17.2875,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-01,23.144037164179103,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-02,22.454958970588237,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-02,22.820833333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-02,16.65,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-02,23.872917794117647,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-03,22.079429791666666,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-03,22.329166666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-03,16.441666666666666,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-03,23.516433229166665,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-04,22.378811625615764,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-04,21.695652173913043,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-04,16.5625,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-04,24.078564411764702,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-05,21.179166666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-05,16.72083333333333,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-06,20.8,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-06,16.104166666666664,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-07,21.1,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-07,16.5125,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-08,19.99471413793103,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-08,20.070833333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-08,15.745454545454544,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-08,21.141687401960784,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2022-02-09,19.682633576388888,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2022-02-09,20.15,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2022-02-09,16.225,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2022-02-09,21.77936829861111,°C
