codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2018-01-01,19.404166666666665,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2018-01-01,16.241666666666667,°C
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2018-01-01,5.816666666666666,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2018-01-02,20.395833333333332,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2018-01-02,16.8,°C
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2018-01-02,6.1625,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2018-01-03,21.191666666666663,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2018-01-03,17.458333333333332,°C
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2018-01-03,5.929166666666666,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2018-01-03,23.236639673913043,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2018-01-04,26.937775714285713,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2018-01-04,21.129166666666663,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2018-01-04,17.491666666666667,°C
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2018-01-04,4.841666666666667,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2018-01-04,25.566443715277774,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2018-01-05,23.526089770114943,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2018-01-05,21.65,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2018-01-05,16.570833333333333,°C
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2018-01-05,5.122222222222223,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2018-01-05,21.218231666666664,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2018-01-06,21.37616048611111,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2018-01-06,21.179166666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2018-01-06,16.929166666666667,°C
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2018-01-06,4.316666666666666,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2018-01-07,21.3068675,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2018-01-07,21.375,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2018-01-07,16.341666666666665,°C
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2018-01-07,4.017391304347826,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2018-01-08,22.064818506944444,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2018-01-08,21.829166666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2018-01-08,16.258333333333333,°C
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2018-01-08,5.2444444444444445,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2018-01-09,18.693187881944443,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2018-01-09,18.98333333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2018-01-09,14.958333333333332,°C
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2018-01-09,3.6416666666666666,°C
0026135501,EL PILAMO  - AUT,RISARALDA,PEREIRA,2018-01-09,21.913296348314606,°C
0026125508,LACATALINA  - AUT,RISARALDA,PEREIRA,2018-01-10,19.732009797570846,°C
0026125710,APTO MATECAÑA TX GPS/GOES,RISARALDA,PEREIRA,2018-01-10,20.23333333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2018-01-10,16.92083333333333,°C
0026135330,LA LAGUNA DEL OTUN  - AUT,RISARALDA,PEREIRA,2018-01-10,4.970833333333333,°C
