codigoestacion,nombreestacion,departamento,municipio,fecha,valor_diario,unidadmedida
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-01,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-02,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-03,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-04,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-05,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-06,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-07,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-08,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-09,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-10,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-11,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-12,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-13,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-14,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-15,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-16,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-17,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-18,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-19,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-20,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-21,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-22,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-23,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-24,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-25,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-26,0.0,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-27,5.651351351351352,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-28,8.523404255319148,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-29,8.822916666666668,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-30,8.325531914893618,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-01-31,8.7875,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-01,8.534782608695652,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-02,8.091304347826087,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-03,8.672340425531916,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-04,8.571739130434782,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-05,8.13695652173913,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-06,8.054347826086957,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-07,8.06875,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-08,7.960416666666667,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-09,8.34375,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-10,8.339130434782607,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-11,8.482608695652175,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-12,8.906382978723405,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-13,8.555555555555555,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-14,8.274468085106383,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-15,9.145833333333332,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-16,9.182608695652172,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-17,9.26595744680851,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-18,8.846808510638297,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-19,8.765217391304347,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-20,8.516666666666667,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-21,8.960416666666667,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-22,9.125531914893616,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-23,8.527083333333334,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-24,8.44375,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-25,9.204545454545455,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-26,17.204166666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-27,17.23333333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-02-28,17.204347826086956,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-01,16.639130434782608,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-02,18.073684210526316,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-03,17.795652173913044,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-04,17.42083333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-05,17.47083333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-06,17.755,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-07,18.941666666666663,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-08,20.140909090909087,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-09,19.463636363636365,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-10,20.278260869565216,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-11,19.191666666666663,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-12,18.054166666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-13,18.1,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-14,16.430434782608696,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-15,17.636363636363637,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-16,18.15217391304348,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-17,17.54090909090909,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-18,16.557142857142857,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-19,15.335714285714284,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-20,16.120833333333334,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-21,16.179166666666667,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-22,16.92608695652174,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-23,17.304166666666667,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-24,18.370833333333334,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-25,17.47391304347826,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-26,17.33809523809524,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-27,18.60869565217391,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-28,17.604347826086958,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-29,16.258333333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-30,16.366666666666667,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-03-31,17.617391304347827,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-01,18.04583333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-02,18.139130434782608,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-03,17.04583333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-04,17.6875,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-05,16.7,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-06,17.48260869565217,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-07,18.434782608695652,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-08,18.70952380952381,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-09,17.27391304347826,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-10,17.756521739130434,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-11,17.075,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-12,19.970588235294116,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-13,18.213043478260868,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-14,17.3,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-15,17.054166666666667,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-16,17.4375,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-17,16.754166666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-18,16.791666666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-19,15.008333333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-20,17.405555555555555,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-21,17.454166666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-22,17.704166666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-23,18.717391304347824,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-24,18.016666666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-25,17.204166666666666,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-26,19.070833333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-27,19.030434782608697,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-28,18.879166666666663,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-29,18.5,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-04-30,17.327272727272728,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-05-01,18.116666666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-05-02,17.945833333333333,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-05-03,16.9875,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-05-04,16.85,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-05-05,17.341666666666665,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-05-06,17.304166666666667,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-05-07,17.729166666666664,°C
0026135300,PNN QUIMBAYA - AUT,RISARALDA,PEREIRA,2015-05-08,18.071428571428573,°C
